100184380,386120298
100397503,43249679
100422676,261916960
100442521,87030081
100442521,85464552
100442521,234530675
100442521,169674678
10129914,249618450
101680957,224805315
101680957,89635354
101680957,52222250
101823100,80784169
101823100,337760373
102213124,268099848
102506116,119439995
102681517,188563767
102784585,54928562
102784585,80233719
102784585,182065113
102784585,21000926
103044784,298653441
103459768,237669349
103485109,122165458
103490614,6428045
103582819,190639367
103823974,37910916
104165455,27422788
104244022,229407585
104550352,360143307
104550352,283567102
104876086,202040533
105315608,386436338
105315608,22480731
105315608,114765762
105410696,313461858
105679988,109342854
105805055,216704309
105805055,176782205
105906755,167822567
106115495,125701061
106166372,52755798
106290839,1993221
106290839,148593624
106290839,304963366
106290839,345526348
106290839,76777261
106290839,79123700
106290839,143263044
106290839,292666180
106290839,238503124
106290839,332534626
106290839,236959865
106290839,81889739
106290839,231718096
106290839,293155884
106290839,221726347
106290839,187135308
106290839,115432633
106290839,341917257
106346810,258826379
106655468,60389288
106751135,11196173
106751135,185961298
106778951,54375951
106778951,256506746
106778951,154455248
106778951,212629676
106778951,116609901
106778951,249976517
106778951,47726956
106960781,328874301
107264414,274520757
107264414,27096722
107266523,73405614
107266523,71757076
107818388,245079455
107902802,127132351
10820115,61669031
10820115,109447458
10820115,303788543
10820115,98195170
10876284,368359382
108809234,278950351
109016093,398105124
109092473,304417285
109682448,233781862
109737327,150724185
110067667,289330031
110067667,46480880
110068303,367866845
110128897,287227617
110128897,271824339
110128897,68150084
110128897,49022358
110128897,172993523
110202001,97497406
110216161,3890977
110216161,352912570
11026029,88964509
110329285,117094879
110728627,136266233
110933884,231402044
110946571,165101425
110946571,147950706
110948224,108603914
110948224,109229077
110948224,202804844
110961790,355426498
110961790,276237060
111311287,307935920
111311287,219467362
111311287,245836111
111311287,21520454
111382789,261554871
111408175,244744584
111408175,298206428
111413851,113752949
111413851,233216799
111413851,37241854
111793402,194109891
112141018,314670909
112141018,33069267
112141018,355399139
112141018,20997179
112141018,239817985
112141018,186834589
112141018,31193281
112201231,305849282
112619968,95867699
112631605,206607870
112658053,307542920
112658053,239896170
112658053,1061648
112679713,325689733
112754899,281074675
112896793,355937939
112896793,331368501
113010458,86463202
113210000,117811024
113491196,11257620
113512469,61064707
113512469,150429306
113579729,400162878
11366706,233101284
11366706,314633261
11366706,314994124
114020513,219849774
114099881,333028913
114099881,342049652
114241355,300659355
114278486,318551740
11436462,393177247
11436462,154454692
114370733,222514477
114370733,388998815
114494492,256616939
114709109,95910606
115537643,391425064
115537643,29517329
115594814,161317118
115594814,198274022
115669976,187864672
115761083,269477241
115761083,64989800
115856090,250568332
116159885,133981397
116159885,318639641
116159885,167266859
11624163,64901612
11624163,369875217
116340014,265757035
116340014,334719007
116340014,54198076
116340014,23098902
116340014,298564848
116447243,58496562
116523407,119930041
116523407,360817002
116523407,382112102
116592686,172241091
116592686,49002319
116631182,211666518
117199100,165999446
117340109,56554088
117707223,344609145
118509390,309984252
118630104,386516129
118733970,134877587
118822821,758746
119178861,111615598
11962560,321005458
11962560,338262051
119877840,69583380
119877840,100680477
120210733,342901033
120305341,95926279
120305341,74438920
120306985,75693482
120306985,269081751
120456085,390646067
12073638,106304028
121055447,234648388
121055447,238662769
1211491,136221535
1211491,331684471
1211491,242480594
121271681,51200886
121271681,248251873
121299887,336162847
121575080,403327701
121658987,240657308
121883405,271705542
121883405,368485748
121883405,401061336
121923944,80225661
121923944,130660969
121923944,381679323
121923944,73681123
122132057,288398671
122132057,303205878
122132057,27173442
122132057,291689553
122132057,154516935
122132057,401112094
122132057,317459368
12215373,373509625
12215373,380828034
12215373,296640464
122357858,219583011
122357858,242725915
122357858,115348056
122357858,123339153
12257382,185913169
122630648,334485827
122645273,346551228
122645273,115296587
122802170,45438516
122802170,153433816
